Dataset,Synthesizer,Repetition,Classifier,EvalType,Property,Score
D716,,,LR,base_utility,macro_f1,0.9148693096490663
D716,,,DT,base_utility,accuracy,0.8272727272727273
D716,,,DT,base_utility,macro_f1,0.8268657265932772
D716,,,RF,base_utility,accuracy,0.9151515151515152
D716,,,RF,base_utility,macro_f1,0.9148693096490663
D717,,,LR,base_utility,accuracy,0.9621212121212122
D717,,,LR,base_utility,macro_f1,0.9621211251632809
D717,,,DT,base_utility,accuracy,0.9666666666666667
D717,,,DT,base_utility,macro_f1,0.96666391161804
D717,,,RF,base_utility,accuracy,0.9727272727272728
D717,,,RF,base_utility,macro_f1,0.9727272727272728
D718,,,LR,base_utility,accuracy,0.953030303030303
D718,,,LR,base_utility,macro_f1,0.9528822216746387
D718,,,DT,base_utility,accuracy,0.946969696969697
D718,,,DT,base_utility,macro_f1,0.946820143884892
D718,,,RF,base_utility,accuracy,0.9666666666666667
D718,,,RF,base_utility,macro_f1,0.9665671971706454
D719,,,LR,base_utility,accuracy,0.9075757575757576
D719,,,LR,base_utility,macro_f1,0.9075738479445168
D719,,,DT,base_utility,accuracy,0.8606060606060606
D719,,,DT,base_utility,macro_f1,0.8605433114992054
D719,,,RF,base_utility,accuracy,0.9212121212121213
D719,,,RF,base_utility,macro_f1,0.9211940298507463
D72,,,LR,base_utility,accuracy,0.8606060606060606
D72,,,LR,base_utility,macro_f1,0.8605240912933221
D72,,,DT,base_utility,accuracy,0.8
D72,,,DT,base_utility,macro_f1,0.7997351870241642
D72,,,RF,base_utility,accuracy,0.8545454545454545
D72,,,RF,base_utility,macro_f1,0.8542831910509272
D720,,,LR,base_utility,accuracy,0.8621212121212121
D720,,,LR,base_utility,macro_f1,0.8621208955943425
D720,,,DT,base_utility,accuracy,0.7636363636363637
D720,,,DT,base_utility,macro_f1,0.7635299629769134
D720,,,RF,base_utility,accuracy,0.8757575757575757
D720,,,RF,base_utility,macro_f1,0.8757564348616609
D721,,,LR,base_utility,accuracy,0.9984848484848485
D721,,,LR,base_utility,macro_f1,0.9984845666893982
D721,,,DT,base_utility,accuracy,0.9984848484848485
D721,,,DT,base_utility,macro_f1,0.9984845666893982
D721,,,RF,base_utility,accuracy,0.996969696969697
D721,,,RF,base_utility,macro_f1,0.9969692516806877
D722,,,LR,base_utility,accuracy,0.9878787878787879
D722,,,LR,base_utility,macro_f1,0.987878342638848
D722,,,DT,base_utility,accuracy,0.9863636363636363
D722,,,DT,base_utility,macro_f1,0.9863633546147648
D722,,,RF,base_utility,accuracy,0.9893939393939394
D722,,,RF,base_utility,macro_f1,0.9893933306548814
D723,,,LR,base_utility,accuracy,0.9484848484848485
D723,,,LR,base_utility,macro_f1,0.9484275457579129
D723,,,DT,base_utility,accuracy,0.8803030303030303
D723,,,DT,base_utility,macro_f1,0.8800714878817919
D723,,,RF,base_utility,accuracy,0.9484848484848485
D723,,,RF,base_utility,macro_f1,0.9484275457579129
D724,,,LR,base_utility,accuracy,0.9121212121212121
D724,,,LR,base_utility,macro_f1,0.9118873778899006
D724,,,DT,base_utility,accuracy,0.8196969696969697
D724,,,DT,base_utility,macro_f1,0.8190651932021591
D724,,,RF,base_utility,accuracy,0.9121212121212121
D724,,,RF,base_utility,macro_f1,0.9118873778899006
D725,,,LR,base_utility,accuracy,1.0
D725,,,LR,base_utility,macro_f1,1.0
D725,,,DT,base_utility,accuracy,0.9984848484848485
D725,,,DT,base_utility,macro_f1,0.9984845666893982
D725,,,RF,base_utility,accuracy,0.9984848484848485
D725,,,RF,base_utility,macro_f1,0.9984845666893982
D726,,,LR,base_utility,accuracy,0.9924242424242424
D726,,,LR,base_utility,macro_f1,0.9924242250326563
D726,,,DT,base_utility,accuracy,0.990909090909091
D726,,,DT,base_utility,macro_f1,0.990909007428902
D726,,,RF,base_utility,accuracy,0.9939393939393939
D726,,,RF,base_utility,macro_f1,0.9939393939393939
D727,,,LR,base_utility,accuracy,0.9590909090909091
D727,,,LR,base_utility,macro_f1,0.9590885610974
D727,,,DT,base_utility,accuracy,0.9090909090909091
D727,,,DT,base_utility,macro_f1,0.9090900742890201
D727,,,RF,base_utility,accuracy,0.9651515151515152
D727,,,RF,base_utility,macro_f1,0.965150795126621
D728,,,LR,base_utility,accuracy,0.8787878787878788
D728,,,LR,base_utility,macro_f1,0.8783847280700946
D728,,,DT,base_utility,accuracy,0.7696969696969697
D728,,,DT,base_utility,macro_f1,0.7694407928000808
D728,,,RF,base_utility,accuracy,0.8803030303030303
D728,,,RF,base_utility,macro_f1,0.8798836156552148
D729,,,LR,base_utility,accuracy,1.0
D729,,,LR,base_utility,macro_f1,1.0
D729,,,DT,base_utility,accuracy,0.9939393939393939
D729,,,DT,base_utility,macro_f1,0.9939393382859347
D729,,,RF,base_utility,accuracy,0.9984848484848485
D729,,,RF,base_utility,macro_f1,0.9984848450065312
D73,,,LR,base_utility,accuracy,0.9212121212121213
D73,,,LR,base_utility,macro_f1,0.9209216589861751
D73,,,DT,base_utility,accuracy,0.9272727272727272
D73,,,DT,base_utility,macro_f1,0.927055702917772
D73,,,RF,base_utility,accuracy,0.9454545454545454
D73,,,RF,base_utility,macro_f1,0.9452534562211982
D730,,,LR,base_utility,accuracy,0.9954545454545455
D730,,,LR,base_utility,macro_f1,0.9954527812672961
D730,,,DT,base_utility,accuracy,0.9742424242424242
D730,,,DT,base_utility,macro_f1,0.9742324271813445
D730,,,RF,base_utility,accuracy,0.9954545454545455
D730,,,RF,base_utility,macro_f1,0.995452196382429
D731,,,LR,base_utility,accuracy,0.9454545454545454
D731,,,LR,base_utility,macro_f1,0.9454420206659013
D731,,,DT,base_utility,accuracy,0.8666666666666667
D731,,,DT,base_utility,macro_f1,0.8666360505166475
D731,,,RF,base_utility,accuracy,0.9424242424242424
D731,,,RF,base_utility,macro_f1,0.9424052028218695
D732,,,LR,base_utility,accuracy,0.896969696969697
D732,,,LR,base_utility,macro_f1,0.896961181364851
D732,,,DT,base_utility,accuracy,0.7893939393939394
D732,,,DT,base_utility,macro_f1,0.7892192565464032
D732,,,RF,base_utility,accuracy,0.8939393939393939
D732,,,RF,base_utility,macro_f1,0.8939306278755821
D733,,,LR,base_utility,accuracy,0.9621212121212122
D733,,,LR,base_utility,macro_f1,0.9621141672349542
D733,,,DT,base_utility,accuracy,0.95
D733,,,DT,base_utility,macro_f1,0.9499861072520144
D733,,,RF,base_utility,accuracy,0.9651515151515152
D733,,,RF,base_utility,macro_f1,0.9651379897159367
D734,,,LR,base_utility,accuracy,0.9545454545454546
D734,,,LR,base_utility,macro_f1,0.9545437848956803
D734,,,DT,base_utility,accuracy,0.9454545454545454
D734,,,DT,base_utility,macro_f1,0.9454224705060825
D734,,,RF,base_utility,accuracy,0.9742424242424242
D734,,,RF,base_utility,macro_f1,0.974242365111031
D735,,,LR,base_utility,accuracy,0.9151515151515152
D735,,,LR,base_utility,macro_f1,0.9150391702526757
D735,,,DT,base_utility,accuracy,0.8590909090909091
D735,,,DT,base_utility,macro_f1,0.8590750566523782
D735,,,RF,base_utility,accuracy,0.9318181818181818
D735,,,RF,base_utility,macro_f1,0.9316862905655777
D736,,,LR,base_utility,accuracy,0.8712121212121212
D736,,,LR,base_utility,macro_f1,0.871055528867702
D736,,,DT,base_utility,accuracy,0.7666666666666667
D736,,,DT,base_utility,macro_f1,0.7663039979398699
D736,,,RF,base_utility,accuracy,0.8924242424242425
D736,,,RF,base_utility,macro_f1,0.8921208633093525
D737,,,LR,base_utility,accuracy,1.0
D737,,,LR,base_utility,macro_f1,1.0
D737,,,DT,base_utility,accuracy,1.0
D737,,,DT,base_utility,macro_f1,1.0
D737,,,RF,base_utility,accuracy,1.0
D737,,,RF,base_utility,macro_f1,1.0
D738,,,LR,base_utility,accuracy,0.9939393939393939
D738,,,LR,base_utility,macro_f1,0.9939313693037626
D738,,,DT,base_utility,accuracy,0.9848484848484849
D738,,,DT,base_utility,macro_f1,0.9848249349311604
D738,,,RF,base_utility,accuracy,0.9939393939393939
D738,,,RF,base_utility,macro_f1,0.9939313693037626
D739,,,LR,base_utility,accuracy,0.95
D739,,,LR,base_utility,macro_f1,0.9499861072520144
D739,,,DT,base_utility,accuracy,0.9045454545454545
D739,,,DT,base_utility,macro_f1,0.9045347157967724
D739,,,RF,base_utility,accuracy,0.95
D739,,,RF,base_utility,macro_f1,0.9499861072520144
D74,,,LR,base_utility,accuracy,0.9393939393939394
D74,,,LR,base_utility,macro_f1,0.9392846629378864
D74,,,DT,base_utility,accuracy,0.9272727272727272
D74,,,DT,base_utility,macro_f1,0.9271415955254636
D74,,,RF,base_utility,accuracy,0.9636363636363636
D74,,,RF,base_utility,macro_f1,0.9636243386243386
D740,,,LR,base_utility,accuracy,0.8803030303030303
D740,,,LR,base_utility,macro_f1,0.8801574915358643
D740,,,DT,base_utility,accuracy,0.7787878787878788
D740,,,DT,base_utility,macro_f1,0.7786882986835215
D740,,,RF,base_utility,accuracy,0.8757575757575757
D740,,,RF,base_utility,macro_f1,0.8756433823529411
D741,,,LR,base_utility,accuracy,1.0
D741,,,LR,base_utility,macro_f1,1.0
D741,,,DT,base_utility,accuracy,1.0
D741,,,DT,base_utility,macro_f1,1.0
D741,,,RF,base_utility,accuracy,1.0
D741,,,RF,base_utility,macro_f1,1.0
D742,,,LR,base_utility,accuracy,0.996969696969697
D742,,,LR,base_utility,macro_f1,0.9969669117647059
D742,,,DT,base_utility,accuracy,0.9954545454545455
D742,,,DT,base_utility,macro_f1,0.9954507753211455
D742,,,RF,base_utility,accuracy,0.996969696969697
D742,,,RF,base_utility,macro_f1,0.9969669117647059
D743,,,LR,base_utility,accuracy,0.953030303030303
D743,,,LR,base_utility,macro_f1,0.9525702694871052
D743,,,DT,base_utility,accuracy,0.9212121212121213
D743,,,DT,base_utility,macro_f1,0.9206811437446265
D743,,,RF,base_utility,accuracy,0.953030303030303
D743,,,RF,base_utility,macro_f1,0.9525702694871052
D744,,,LR,base_utility,accuracy,0.8681818181818182
D744,,,LR,base_utility,macro_f1,0.8679608435605042
D744,,,DT,base_utility,accuracy,0.7651515151515151
D744,,,DT,base_utility,macro_f1,0.7646322580348289
D744,,,RF,base_utility,accuracy,0.8651515151515151
D744,,,RF,base_utility,macro_f1,0.8648906635630315
D745,,,LR,base_utility,accuracy,1.0
D745,,,LR,base_utility,macro_f1,1.0
D745,,,DT,base_utility,accuracy,1.0
D745,,,DT,base_utility,macro_f1,1.0
D745,,,RF,base_utility,accuracy,1.0
D745,,,RF,base_utility,macro_f1,1.0
D746,,,LR,base_utility,accuracy,0.990909090909091
D746,,,LR,base_utility,macro_f1,0.9909060846560847
D746,,,DT,base_utility,accuracy,0.9878787878787879
D746,,,DT,base_utility,macro_f1,0.9878733314347135
D746,,,RF,base_utility,accuracy,0.990909090909091
D746,,,RF,base_utility,macro_f1,0.9909060846560847
D747,,,LR,base_utility,accuracy,0.9575757575757575
D747,,,LR,base_utility,macro_f1,0.9575695235296279
D747,,,DT,base_utility,accuracy,0.9015151515151515
D747,,,DT,base_utility,macro_f1,0.9015149254245304
D747,,,RF,base_utility,accuracy,0.9575757575757575
D747,,,RF,base_utility,macro_f1,0.9575695235296279
D748,,,LR,base_utility,accuracy,0.9151515151515152
D748,,,LR,base_utility,macro_f1,0.9148693096490663
D748,,,DT,base_utility,accuracy,0.806060606060606
D748,,,DT,base_utility,macro_f1,0.8053456221198156
D748,,,RF,base_utility,accuracy,0.9136363636363637
D748,,,RF,base_utility,macro_f1,0.9133337480043955
D749,,,LR,base_utility,accuracy,0.9939393939393939
D749,,,LR,base_utility,macro_f1,0.9939393382859347
D749,,,DT,base_utility,accuracy,0.996969696969697
D749,,,DT,base_utility,macro_f1,0.996969585659712
D749,,,RF,base_utility,accuracy,0.996969696969697
D749,,,RF,base_utility,macro_f1,0.996969585659712
D75,,,LR,base_utility,accuracy,0.896969696969697
D75,,,LR,base_utility,macro_f1,0.8965898617511521
D75,,,DT,base_utility,accuracy,0.8484848484848485
D75,,,DT,base_utility,macro_f1,0.8483957514057849
D75,,,RF,base_utility,accuracy,0.9333333333333333
D75,,,RF,base_utility,macro_f1,0.9332941306185454
D750,,,LR,base_utility,accuracy,0.9833333333333333
D750,,,LR,base_utility,macro_f1,0.9832749338254096
D750,,,DT,base_utility,accuracy,0.9833333333333333
D750,,,DT,base_utility,macro_f1,0.9832749338254096
D750,,,RF,base_utility,accuracy,0.9833333333333333
D750,,,RF,base_utility,macro_f1,0.9832749338254096
D751,,,LR,base_utility,accuracy,0.943939393939394
D751,,,LR,base_utility,macro_f1,0.943902175685889
D751,,,DT,base_utility,accuracy,0.8666666666666667
D751,,,DT,base_utility,macro_f1,0.8666360505166475
D751,,,RF,base_utility,accuracy,0.9409090909090909
D751,,,RF,base_utility,macro_f1,0.9408600791748901
D752,,,LR,base_utility,accuracy,0.896969696969697
D752,,,LR,base_utility,macro_f1,0.8969233171950648
D752,,,DT,base_utility,accuracy,0.7909090909090909
D752,,,DT,base_utility,macro_f1,0.7909071708647462
D752,,,RF,base_utility,accuracy,0.8954545454545455
D752,,,RF,base_utility,macro_f1,0.8954139691478099
D753,,,LR,base_utility,accuracy,1.0
D753,,,LR,base_utility,macro_f1,1.0
D753,,,DT,base_utility,accuracy,1.0
D753,,,DT,base_utility,macro_f1,1.0
D753,,,RF,base_utility,accuracy,1.0
D753,,,RF,base_utility,macro_f1,1.0
D754,,,LR,base_utility,accuracy,0.990909090909091
D754,,,LR,base_utility,macro_f1,0.9909083395321927
D754,,,DT,base_utility,accuracy,0.9878787878787879
D754,,,DT,base_utility,macro_f1,0.987878342638848
D754,,,RF,base_utility,accuracy,0.990909090909091
D754,,,RF,base_utility,macro_f1,0.9909083395321927
D755,,,LR,base_utility,accuracy,0.95
D755,,,LR,base_utility,macro_f1,0.9499493288660007
D755,,,DT,base_utility,accuracy,0.8803030303030303
D755,,,DT,base_utility,macro_f1,0.8800714878817919
D755,,,RF,base_utility,accuracy,0.95
D755,,,RF,base_utility,macro_f1,0.9499493288660007
D756,,,LR,base_utility,accuracy,0.9121212121212121
D756,,,LR,base_utility,macro_f1,0.9118873778899006
D756,,,DT,base_utility,accuracy,0.8318181818181818
D756,,,DT,base_utility,macro_f1,0.8315765273866315
D756,,,RF,base_utility,accuracy,0.9121212121212121
D756,,,RF,base_utility,macro_f1,0.9118873778899006
D757,,,LR,base_utility,accuracy,1.0
D757,,,LR,base_utility,macro_f1,1.0
D757,,,DT,base_utility,accuracy,1.0
D757,,,DT,base_utility,macro_f1,1.0
D757,,,RF,base_utility,accuracy,1.0
D757,,,RF,base_utility,macro_f1,1.0
D758,,,LR,base_utility,accuracy,0.9939393939393939
D758,,,LR,base_utility,macro_f1,0.9939393939393939
D758,,,DT,base_utility,accuracy,0.9939393939393939
D758,,,DT,base_utility,macro_f1,0.9939393939393939
D758,,,RF,base_utility,accuracy,0.9939393939393939
D758,,,RF,base_utility,macro_f1,0.9939393939393939
D759,,,LR,base_utility,accuracy,0.9681818181818181
D759,,,LR,base_utility,macro_f1,0.9681811607677844
D759,,,DT,base_utility,accuracy,0.9121212121212121
D759,,,DT,base_utility,macro_f1,0.9121204051460527
D759,,,RF,base_utility,accuracy,0.9681818181818181
D759,,,RF,base_utility,macro_f1,0.9681811607677844
D76,,,LR,base_utility,accuracy,0.8606060606060606
D76,,,LR,base_utility,macro_f1,0.8604214939865387
D76,,,DT,base_utility,accuracy,0.7696969696969697
D76,,,DT,base_utility,macro_f1,0.7690097259062776
D76,,,RF,base_utility,accuracy,0.8606060606060606
D76,,,RF,base_utility,macro_f1,0.8605240912933221
D760,,,LR,base_utility,accuracy,0.8818181818181818
D760,,,LR,base_utility,macro_f1,0.8813824884792627
D760,,,DT,base_utility,accuracy,0.7727272727272727
D760,,,DT,base_utility,macro_f1,0.7723174860170738
D760,,,RF,base_utility,accuracy,0.8818181818181818
D760,,,RF,base_utility,macro_f1,0.8813824884792627
D761,,,LR,base_utility,accuracy,1.0
D761,,,LR,base_utility,macro_f1,1.0
D761,,,DT,base_utility,accuracy,1.0
D761,,,DT,base_utility,macro_f1,1.0
D761,,,RF,base_utility,accuracy,1.0
D761,,,RF,base_utility,macro_f1,1.0
D762,,,LR,base_utility,accuracy,0.996969696969697
D762,,,LR,base_utility,macro_f1,0.9969683328586784
D762,,,DT,base_utility,accuracy,0.9848484848484849
D762,,,DT,base_utility,macro_f1,0.9848434744268078
D762,,,RF,base_utility,accuracy,0.996969696969697
D762,,,RF,base_utility,macro_f1,0.9969683328586784
D763,,,LR,base_utility,accuracy,0.946969696969697
D763,,,LR,base_utility,macro_f1,0.9469598341289358
D763,,,DT,base_utility,accuracy,0.8712121212121212
D763,,,DT,base_utility,macro_f1,0.8712047293807037
D763,,,RF,base_utility,accuracy,0.946969696969697
D763,,,RF,base_utility,macro_f1,0.9469598341289358
D764,,,LR,base_utility,accuracy,0.896969696969697
D764,,,LR,base_utility,macro_f1,0.896961181364851
D764,,,DT,base_utility,accuracy,0.7893939393939394
D764,,,DT,base_utility,macro_f1,0.7889282830118789
D764,,,RF,base_utility,accuracy,0.896969696969697
D764,,,RF,base_utility,macro_f1,0.896961181364851
D765,,,LR,base_utility,accuracy,0.9984848484848485
D765,,,LR,base_utility,macro_f1,0.9984848450065312
D765,,,DT,base_utility,accuracy,0.996969696969697
D765,,,DT,base_utility,macro_f1,0.996969696969697
D765,,,RF,base_utility,accuracy,0.996969696969697
D765,,,RF,base_utility,macro_f1,0.996969696969697
D766,,,LR,base_utility,accuracy,0.9924242424242424
D766,,,LR,base_utility,macro_f1,0.9924228334469909
D766,,,DT,base_utility,accuracy,0.9878787878787879
D766,,,DT,base_utility,macro_f1,0.9878770067227508
D766,,,RF,base_utility,accuracy,0.9924242424242424
D766,,,RF,base_utility,macro_f1,0.9924228334469909
D767,,,LR,base_utility,accuracy,0.9484848484848485
D767,,,LR,base_utility,macro_f1,0.9484375
D767,,,DT,base_utility,accuracy,0.8621212121212121
D767,,,DT,base_utility,macro_f1,0.8619814826304868
D767,,,RF,base_utility,accuracy,0.9484848484848485
D767,,,RF,base_utility,macro_f1,0.9484465029084994
D768,,,LR,base_utility,accuracy,0.9030303030303031
D768,,,LR,base_utility,macro_f1,0.9028554607006182
D768,,,DT,base_utility,accuracy,0.8121212121212121
D768,,,DT,base_utility,macro_f1,0.8116212906611668
D768,,,RF,base_utility,accuracy,0.9075757575757576
D768,,,RF,base_utility,macro_f1,0.9074208213470201
D769,,,LR,base_utility,accuracy,0.7454545454545455
D769,,,LR,base_utility,macro_f1,0.7454451954158096
D769,,,DT,base_utility,accuracy,0.793939393939394
D769,,,DT,base_utility,macro_f1,0.7917285417285418
D769,,,RF,base_utility,accuracy,0.806060606060606
D769,,,RF,base_utility,macro_f1,0.8057109214012363
D77,,,LR,base_utility,accuracy,0.8363636363636363
D77,,,LR,base_utility,macro_f1,0.8362674115182476
D77,,,DT,base_utility,accuracy,0.8909090909090909
D77,,,DT,base_utility,macro_f1,0.8907123932881955
D77,,,RF,base_utility,accuracy,0.9575757575757575
D77,,,RF,base_utility,macro_f1,0.9575757575757575
D770,,,LR,base_utility,accuracy,0.696969696969697
D770,,,LR,base_utility,macro_f1,0.6956168831168832
D770,,,DT,base_utility,accuracy,0.7757575757575758
D770,,,DT,base_utility,macro_f1,0.7756257120805616
D770,,,RF,base_utility,accuracy,0.7818181818181819
D770,,,RF,base_utility,macro_f1,0.7818101674992654
D771,,,LR,base_utility,accuracy,0.6424242424242425
D771,,,LR,base_utility,macro_f1,0.6424242424242425
D771,,,DT,base_utility,accuracy,0.7212121212121212
D771,,,DT,base_utility,macro_f1,0.7212018806935057
D771,,,RF,base_utility,accuracy,0.7636363636363637
D771,,,RF,base_utility,macro_f1,0.7634973721930244
D772,,,LR,base_utility,accuracy,0.703030303030303
D772,,,LR,base_utility,macro_f1,0.7008768359909727
D772,,,DT,base_utility,accuracy,0.703030303030303
D772,,,DT,base_utility,macro_f1,0.702637095884365
D772,,,RF,base_utility,accuracy,0.7151515151515152
D772,,,RF,base_utility,macro_f1,0.7144803210485622
D773,,,LR,base_utility,accuracy,0.8121212121212121
D773,,,LR,base_utility,macro_f1,0.8107588146065337
D773,,,DT,base_utility,accuracy,0.703030303030303
D773,,,DT,base_utility,macro_f1,0.7014512019497064
D773,,,RF,base_utility,accuracy,0.8181818181818182
D773,,,RF,base_utility,macro_f1,0.8173701298701299
D774,,,LR,base_utility,accuracy,0.7393939393939394
D774,,,LR,base_utility,macro_f1,0.734677087618264
D774,,,DT,base_utility,accuracy,0.7212121212121212
D774,,,DT,base_utility,macro_f1,0.7194707273802483
D774,,,RF,base_utility,accuracy,0.7575757575757576
D774,,,RF,base_utility,macro_f1,0.754974754974755
D775,,,LR,base_utility,accuracy,0.696969696969697
D775,,,LR,base_utility,macro_f1,0.6919802867383513
D775,,,DT,base_utility,accuracy,0.703030303030303
D775,,,DT,base_utility,macro_f1,0.7014512019497064
D775,,,RF,base_utility,accuracy,0.7575757575757576
D775,,,RF,base_utility,macro_f1,0.7571386517515455
D776,,,LR,base_utility,accuracy,0.6727272727272727
D776,,,LR,base_utility,macro_f1,0.6724264705882352
D776,,,DT,base_utility,accuracy,0.593939393939394
D776,,,DT,base_utility,macro_f1,0.5929825853245463
D776,,,RF,base_utility,accuracy,0.6484848484848484
D776,,,RF,base_utility,macro_f1,0.6483686067019401
D777,,,LR,base_utility,accuracy,0.8181818181818182
D777,,,LR,base_utility,macro_f1,0.8178539888136591
D777,,,DT,base_utility,accuracy,0.7757575757575758
D777,,,DT,base_utility,macro_f1,0.7757575757575758
D777,,,RF,base_utility,accuracy,0.8303030303030303
D777,,,RF,base_utility,macro_f1,0.8302469135802469
D778,,,LR,base_utility,accuracy,0.8242424242424242
D778,,,LR,base_utility,macro_f1,0.8229679233415961
D778,,,DT,base_utility,accuracy,0.793939393939394
D778,,,DT,base_utility,macro_f1,0.7935678539888136
D778,,,RF,base_utility,accuracy,0.8484848484848485
D778,,,RF,base_utility,macro_f1,0.8482842325940638
D779,,,LR,base_utility,accuracy,0.8242424242424242
D779,,,LR,base_utility,macro_f1,0.8241390716307104
D779,,,DT,base_utility,accuracy,0.696969696969697
D779,,,DT,base_utility,macro_f1,0.6966911764705883
D779,,,RF,base_utility,accuracy,0.8
D779,,,RF,base_utility,macro_f1,0.7985497058714714
D78,,,LR,base_utility,accuracy,0.8666666666666667
D78,,,LR,base_utility,macro_f1,0.8666617690273288
D78,,,DT,base_utility,accuracy,0.9212121212121213
D78,,,DT,base_utility,macro_f1,0.9212005436978803
D78,,,RF,base_utility,accuracy,0.9454545454545454
D78,,,RF,base_utility,macro_f1,0.9454465302523787
D780,,,LR,base_utility,accuracy,0.7090909090909091
D780,,,LR,base_utility,macro_f1,0.7085663821018546
D780,,,DT,base_utility,accuracy,0.6787878787878788
D780,,,DT,base_utility,macro_f1,0.6776036866359447
D780,,,RF,base_utility,accuracy,0.703030303030303
D780,,,RF,base_utility,macro_f1,0.6986020503261883
D781,,,LR,base_utility,accuracy,0.6909090909090909
D781,,,LR,base_utility,macro_f1,0.6908636714301459
D781,,,DT,base_utility,accuracy,0.7575757575757576
D781,,,DT,base_utility,macro_f1,0.7573529411764706
D781,,,RF,base_utility,accuracy,0.7818181818181819
D781,,,RF,base_utility,macro_f1,0.7811671087533156
D782,,,LR,base_utility,accuracy,0.7696969696969697
D782,,,LR,base_utility,macro_f1,0.7694852941176471
D782,,,DT,base_utility,accuracy,0.7272727272727273
D782,,,DT,base_utility,macro_f1,0.7266300946209638
D782,,,RF,base_utility,accuracy,0.8484848484848485
D782,,,RF,base_utility,macro_f1,0.84812783034498
D783,,,LR,base_utility,accuracy,0.696969696969697
D783,,,LR,base_utility,macro_f1,0.6964233146894319
D783,,,DT,base_utility,accuracy,0.6909090909090909
D783,,,DT,base_utility,macro_f1,0.69049983449189
D783,,,RF,base_utility,accuracy,0.7878787878787878
D783,,,RF,base_utility,macro_f1,0.7875979256316893
D784,,,LR,base_utility,accuracy,0.6727272727272727
D784,,,LR,base_utility,macro_f1,0.6726190476190477
D784,,,DT,base_utility,accuracy,0.6242424242424243
D784,,,DT,base_utility,macro_f1,0.6238970588235294
D784,,,RF,base_utility,accuracy,0.7393939393939394
D784,,,RF,base_utility,macro_f1,0.7393939393939394
D785,,,LR,base_utility,accuracy,0.7090909090909091
D785,,,LR,base_utility,macro_f1,0.7072738024837375
D785,,,DT,base_utility,accuracy,0.7696969696969697
D785,,,DT,base_utility,macro_f1,0.7692817191639683
D785,,,RF,base_utility,accuracy,0.793939393939394
D785,,,RF,base_utility,macro_f1,0.7917285417285418
D786,,,LR,base_utility,accuracy,0.696969696969697
D786,,,LR,base_utility,macro_f1,0.6919802867383513
D786,,,DT,base_utility,accuracy,0.7333333333333333
D786,,,DT,base_utility,macro_f1,0.7316676522767593
D786,,,RF,base_utility,accuracy,0.7393939393939394
D786,,,RF,base_utility,macro_f1,0.7263681592039801
D787,,,LR,base_utility,accuracy,0.6909090909090909
D787,,,LR,base_utility,macro_f1,0.69049983449189
D787,,,DT,base_utility,accuracy,0.703030303030303
D787,,,DT,base_utility,macro_f1,0.7019354838709677
D787,,,RF,base_utility,accuracy,0.7818181818181819
D787,,,RF,base_utility,macro_f1,0.7794772794772795
D788,,,LR,base_utility,accuracy,0.6484848484848484
D788,,,LR,base_utility,macro_f1,0.647851045039741
D788,,,DT,base_utility,accuracy,0.696969696969697
D788,,,DT,base_utility,macro_f1,0.6956168831168832
D788,,,RF,base_utility,accuracy,0.7151515151515152
D788,,,RF,base_utility,macro_f1,0.7151515151515152
D789,,,LR,base_utility,accuracy,0.7212121212121212
D789,,,LR,base_utility,macro_f1,0.7211199294532628
D789,,,DT,base_utility,accuracy,0.6666666666666666
D789,,,DT,base_utility,macro_f1,0.6658812267589558
D789,,,RF,base_utility,accuracy,0.7575757575757576
D789,,,RF,base_utility,macro_f1,0.7573529411764706
D79,,,LR,base_utility,accuracy,0.7878787878787878
D79,,,LR,base_utility,macro_f1,0.7853239656518345
D79,,,DT,base_utility,accuracy,0.8303030303030303
D79,,,DT,base_utility,macro_f1,0.8275089605734767
D79,,,RF,base_utility,accuracy,0.896969696969697
D79,,,RF,base_utility,macro_f1,0.8951048951048951
D790,,,LR,base_utility,accuracy,0.6909090909090909
D790,,,LR,base_utility,macro_f1,0.6901807739037591
D790,,,DT,base_utility,accuracy,0.5878787878787879
D790,,,DT,base_utility,macro_f1,0.5874999999999999
D790,,,RF,base_utility,accuracy,0.7090909090909091
D790,,,RF,base_utility,macro_f1,0.7085663821018546
D791,,,LR,base_utility,accuracy,0.7272727272727273
D791,,,LR,base_utility,macro_f1,0.7262672811059908
D791,,,DT,base_utility,accuracy,0.6787878787878788
D791,,,DT,base_utility,macro_f1,0.6776036866359447
D791,,,RF,base_utility,accuracy,0.7696969696969697
D791,,,RF,base_utility,macro_f1,0.7677777777777778
D792,,,LR,base_utility,accuracy,0.6545454545454545
D792,,,LR,base_utility,macro_f1,0.6537314531865542
D792,,,DT,base_utility,accuracy,0.5878787878787879
D792,,,DT,base_utility,macro_f1,0.5874999999999999
D792,,,RF,base_utility,accuracy,0.6848484848484848
D792,,,RF,base_utility,macro_f1,0.6847442680776015
D793,,,LR,base_utility,accuracy,0.8
D793,,,LR,base_utility,macro_f1,0.7995287360553736
D793,,,DT,base_utility,accuracy,0.7696969696969697
D793,,,DT,base_utility,macro_f1,0.7696885101381135
D793,,,RF,base_utility,accuracy,0.8303030303030303
D793,,,RF,base_utility,macro_f1,0.8302469135802469
D794,,,LR,base_utility,accuracy,0.793939393939394
D794,,,LR,base_utility,macro_f1,0.7935678539888136
D794,,,DT,base_utility,accuracy,0.7272727272727273
D794,,,DT,base_utility,macro_f1,0.7271123525304127
