Dataset,Synthesizer,Repetition,Output_IR,Train_IR,Test_IR,Diff
D850,CART,R3,0.9822485207100592,0.9364161849710982,0.9411764705882353,0.004760285617137039
D851,TVAE,R1,0.6834170854271356,0.9034090909090909,0.9411764705882353,0.03776737967914434
D851,TVAE,R2,0.8926553672316384,0.9034090909090909,0.9411764705882353,0.03776737967914434
D851,TVAE,R3,0.8611111111111112,0.9034090909090909,0.9411764705882353,0.03776737967914434
D851,CART,R1,0.9252873563218391,0.9034090909090909,0.9411764705882353,0.03776737967914434
D851,CART,R2,0.9940476190476191,0.9034090909090909,0.9411764705882353,0.03776737967914434
D851,CART,R3,0.8926553672316384,0.9034090909090909,0.9411764705882353,0.03776737967914434
D852,TVAE,R1,0.8206521739130435,0.9940476190476191,0.8131868131868132,-0.18086080586080588
D852,TVAE,R2,0.9705882352941176,0.9940476190476191,0.8131868131868132,-0.18086080586080588
D852,TVAE,R3,0.9940476190476191,0.9940476190476191,0.8131868131868132,-0.18086080586080588
D852,CART,R1,0.9034090909090909,0.9940476190476191,0.8131868131868132,-0.18086080586080588
D852,CART,R2,0.8715083798882681,0.9940476190476191,0.8131868131868132,-0.18086080586080588
D852,CART,R3,0.9705882352941176,0.9940476190476191,0.8131868131868132,-0.18086080586080588
D853,TVAE,R1,0.8715083798882681,0.9476744186046512,0.896551724137931,-0.05112269446672013
D853,TVAE,R2,0.8206521739130435,0.9476744186046512,0.896551724137931,-0.05112269446672013
D853,TVAE,R3,0.9822485207100592,0.9476744186046512,0.896551724137931,-0.05112269446672013
D853,CART,R1,0.8820224719101124,0.9476744186046512,0.896551724137931,-0.05112269446672013
D853,CART,R2,0.8926553672316384,0.9476744186046512,0.896551724137931,-0.05112269446672013
D853,CART,R3,0.8926553672316384,0.9476744186046512,0.896551724137931,-0.05112269446672013
D854,TVAE,R1,0.9822485207100592,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D854,TVAE,R2,0.9705882352941176,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D854,TVAE,R3,0.8108108108108109,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D854,CART,R1,0.8820224719101124,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D854,CART,R2,0.8611111111111112,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D854,CART,R3,0.850828729281768,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D855,TVAE,R1,0.9364161849710982,0.9476744186046512,0.8131868131868132,-0.134487605417838
D855,TVAE,R2,0.9034090909090909,0.9476744186046512,0.8131868131868132,-0.134487605417838
D855,TVAE,R3,0.9822485207100592,0.9476744186046512,0.8131868131868132,-0.134487605417838
D855,CART,R1,0.9476744186046512,0.9476744186046512,0.8131868131868132,-0.134487605417838
D855,CART,R2,0.9822485207100592,0.9476744186046512,0.8131868131868132,-0.134487605417838
D855,CART,R3,0.9705882352941176,0.9476744186046512,0.8131868131868132,-0.134487605417838
D856,TVAE,R1,0.850828729281768,0.9364161849710982,0.875,-0.06141618497109824
D856,TVAE,R2,0.9252873563218391,0.9364161849710982,0.875,-0.06141618497109824
D856,TVAE,R3,0.7914438502673797,0.9364161849710982,0.875,-0.06141618497109824
D856,CART,R1,0.9252873563218391,0.9364161849710982,0.875,-0.06141618497109824
D856,CART,R2,0.9364161849710982,0.9364161849710982,0.875,-0.06141618497109824
D856,CART,R3,0.9034090909090909,0.9364161849710982,0.875,-0.06141618497109824
D857,TVAE,R1,0.6919191919191919,0.9252873563218391,0.8539325842696629,-0.07135477205217622
D857,TVAE,R2,0.7357512953367875,0.9252873563218391,0.8539325842696629,-0.07135477205217622
D857,TVAE,R3,0.8306010928961749,0.9252873563218391,0.8539325842696629,-0.07135477205217622
D857,CART,R1,0.8108108108108109,0.9252873563218391,0.8539325842696629,-0.07135477205217622
D857,CART,R2,0.8010752688172043,0.9252873563218391,0.8539325842696629,-0.07135477205217622
D857,CART,R3,0.7819148936170213,0.9252873563218391,0.8539325842696629,-0.07135477205217622
D858,TVAE,R1,0.9590643274853801,0.9940476190476191,0.9186046511627907,-0.0754429678848284
D858,TVAE,R2,0.8926553672316384,0.9940476190476191,0.9186046511627907,-0.0754429678848284
D858,TVAE,R3,0.8406593406593407,0.9940476190476191,0.9186046511627907,-0.0754429678848284
D858,CART,R1,0.8926553672316384,0.9940476190476191,0.9186046511627907,-0.0754429678848284
D858,CART,R2,0.8715083798882681,0.9940476190476191,0.9186046511627907,-0.0754429678848284
D858,CART,R3,0.8611111111111112,0.9940476190476191,0.9186046511627907,-0.0754429678848284
D859,TVAE,R1,0.9822485207100592,0.9705882352941176,0.875,-0.09558823529411764
D859,TVAE,R2,0.9590643274853801,0.9705882352941176,0.875,-0.09558823529411764
D859,TVAE,R3,0.9590643274853801,0.9705882352941176,0.875,-0.09558823529411764
D859,CART,R1,0.7819148936170213,0.9705882352941176,0.875,-0.09558823529411764
D859,CART,R2,0.850828729281768,0.9705882352941176,0.875,-0.09558823529411764
D859,CART,R3,0.9142857142857143,0.9705882352941176,0.875,-0.09558823529411764
D86,TVAE,R1,0.8406593406593407,0.9364161849710982,0.896551724137931,-0.03986446083316719
D86,TVAE,R2,0.9940476190476191,0.9364161849710982,0.896551724137931,-0.03986446083316719
D86,TVAE,R3,0.8926553672316384,0.9364161849710982,0.896551724137931,-0.03986446083316719
D86,CART,R1,0.9364161849710982,0.9364161849710982,0.896551724137931,-0.03986446083316719
D86,CART,R2,0.9590643274853801,0.9364161849710982,0.896551724137931,-0.03986446083316719
D86,CART,R3,0.9252873563218391,0.9364161849710982,0.896551724137931,-0.03986446083316719
D860,TVAE,R1,0.7539267015706806,0.8206521739130435,0.8131868131868132,-0.007465360726230275
D860,TVAE,R2,0.7539267015706806,0.8206521739130435,0.8131868131868132,-0.007465360726230275
D860,TVAE,R3,0.6666666666666666,0.8206521739130435,0.8131868131868132,-0.007465360726230275
D860,CART,R1,0.9590643274853801,0.8206521739130435,0.8131868131868132,-0.007465360726230275
D860,CART,R2,0.9142857142857143,0.8206521739130435,0.8131868131868132,-0.007465360726230275
D860,CART,R3,0.9590643274853801,0.8206521739130435,0.8131868131868132,-0.007465360726230275
D861,TVAE,R1,0.9142857142857143,0.9476744186046512,0.896551724137931,-0.05112269446672013
D861,TVAE,R2,0.9252873563218391,0.9476744186046512,0.896551724137931,-0.05112269446672013
D861,TVAE,R3,0.7819148936170213,0.9476744186046512,0.896551724137931,-0.05112269446672013
D861,CART,R1,0.8926553672316384,0.9476744186046512,0.896551724137931,-0.05112269446672013
D861,CART,R2,0.8715083798882681,0.9476744186046512,0.896551724137931,-0.05112269446672013
D861,CART,R3,0.8820224719101124,0.9476744186046512,0.896551724137931,-0.05112269446672013
D862,TVAE,R1,0.9705882352941176,0.9705882352941176,0.9879518072289156,0.017363571934797983
D862,TVAE,R2,0.9940476190476191,0.9705882352941176,0.9879518072289156,0.017363571934797983
D862,TVAE,R3,0.9252873563218391,0.9705882352941176,0.9879518072289156,0.017363571934797983
D862,CART,R1,0.9822485207100592,0.9705882352941176,0.9879518072289156,0.017363571934797983
D862,CART,R2,0.9940476190476191,0.9705882352941176,0.9879518072289156,0.017363571934797983
D862,CART,R3,0.9822485207100592,0.9705882352941176,0.9879518072289156,0.017363571934797983
D863,TVAE,R1,0.700507614213198,0.9822485207100592,0.8539325842696629,-0.1283159364403963
D863,TVAE,R2,0.9705882352941176,0.9822485207100592,0.8539325842696629,-0.1283159364403963
D863,TVAE,R3,0.8611111111111112,0.9822485207100592,0.8539325842696629,-0.1283159364403963
D863,CART,R1,0.9476744186046512,0.9822485207100592,0.8539325842696629,-0.1283159364403963
D863,CART,R2,0.9142857142857143,0.9822485207100592,0.8539325842696629,-0.1283159364403963
D863,CART,R3,0.9590643274853801,0.9822485207100592,0.8539325842696629,-0.1283159364403963
D864,TVAE,R1,0.7357512953367875,0.8611111111111112,0.9879518072289156,0.12684069611780446
D864,TVAE,R2,0.7268041237113402,0.8611111111111112,0.9879518072289156,0.12684069611780446
D864,TVAE,R3,0.7819148936170213,0.8611111111111112,0.9879518072289156,0.12684069611780446
D864,CART,R1,0.8010752688172043,0.8611111111111112,0.9879518072289156,0.12684069611780446
D864,CART,R2,0.7819148936170213,0.8611111111111112,0.9879518072289156,0.12684069611780446
D864,CART,R3,0.8306010928961749,0.8611111111111112,0.9879518072289156,0.12684069611780446
D865,TVAE,R1,0.8820224719101124,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D865,TVAE,R2,0.9034090909090909,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D865,TVAE,R3,0.9142857142857143,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D865,CART,R1,0.8715083798882681,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D865,CART,R2,0.8715083798882681,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D865,CART,R3,0.8715083798882681,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D866,TVAE,R1,0.9705882352941176,0.9822485207100592,0.9186046511627907,-0.06364386954726853
D866,TVAE,R2,0.9476744186046512,0.9822485207100592,0.9186046511627907,-0.06364386954726853
D866,TVAE,R3,0.9476744186046512,0.9822485207100592,0.9186046511627907,-0.06364386954726853
D866,CART,R1,0.850828729281768,0.9822485207100592,0.9186046511627907,-0.06364386954726853
D866,CART,R2,0.8611111111111112,0.9822485207100592,0.9186046511627907,-0.06364386954726853
D866,CART,R3,0.8611111111111112,0.9822485207100592,0.9186046511627907,-0.06364386954726853
D867,TVAE,R1,0.9705882352941176,0.9034090909090909,0.9186046511627907,0.015195560253699725
D867,TVAE,R2,0.850828729281768,0.9034090909090909,0.9186046511627907,0.015195560253699725
D867,TVAE,R3,0.7091836734693877,0.9034090909090909,0.9186046511627907,0.015195560253699725
D867,CART,R1,0.8926553672316384,0.9034090909090909,0.9186046511627907,0.015195560253699725
D867,CART,R2,0.9252873563218391,0.9034090909090909,0.9186046511627907,0.015195560253699725
D867,CART,R3,0.8406593406593407,0.9034090909090909,0.9186046511627907,0.015195560253699725
D868,TVAE,R1,0.8820224719101124,0.9940476190476191,0.875,-0.11904761904761907
D868,TVAE,R2,0.8926553672316384,0.9940476190476191,0.875,-0.11904761904761907
D868,TVAE,R3,0.9142857142857143,0.9940476190476191,0.875,-0.11904761904761907
D868,CART,R1,0.9940476190476191,0.9940476190476191,0.875,-0.11904761904761907
D868,CART,R2,0.9940476190476191,0.9940476190476191,0.875,-0.11904761904761907
D868,CART,R3,0.9822485207100592,0.9940476190476191,0.875,-0.11904761904761907
D869,TVAE,R1,0.7914438502673797,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D869,TVAE,R2,0.9590643274853801,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D869,TVAE,R3,0.9822485207100592,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D869,CART,R1,0.9590643274853801,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D869,CART,R2,0.9590643274853801,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D869,CART,R3,0.9590643274853801,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D87,TVAE,R1,0.9705882352941176,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D87,TVAE,R2,0.8611111111111112,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D87,TVAE,R3,0.8611111111111112,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D87,CART,R1,0.8010752688172043,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D87,CART,R2,0.8611111111111112,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D87,CART,R3,0.8611111111111112,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D870,TVAE,R1,0.7091836734693877,0.9705882352941176,0.9642857142857143,-0.006302521008403339
D870,TVAE,R2,0.9252873563218391,0.9705882352941176,0.9642857142857143,-0.006302521008403339
D870,TVAE,R3,0.9822485207100592,0.9705882352941176,0.9642857142857143,-0.006302521008403339
D870,CART,R1,0.8306010928961749,0.9705882352941176,0.9642857142857143,-0.006302521008403339
D870,CART,R2,0.8306010928961749,0.9705882352941176,0.9642857142857143,-0.006302521008403339
D870,CART,R3,0.8406593406593407,0.9705882352941176,0.9642857142857143,-0.006302521008403339
D871,TVAE,R1,0.9034090909090909,0.9364161849710982,0.8131868131868132,-0.12322937178428506
D871,TVAE,R2,0.8108108108108109,0.9364161849710982,0.8131868131868132,-0.12322937178428506
D871,TVAE,R3,0.8611111111111112,0.9364161849710982,0.8131868131868132,-0.12322937178428506
D871,CART,R1,0.9476744186046512,0.9364161849710982,0.8131868131868132,-0.12322937178428506
D871,CART,R2,0.9364161849710982,0.9364161849710982,0.8131868131868132,-0.12322937178428506
D871,CART,R3,0.9590643274853801,0.9364161849710982,0.8131868131868132,-0.12322937178428506
D872,TVAE,R1,0.9590643274853801,0.9590643274853801,0.9879518072289156,0.02888747974353556
D872,TVAE,R2,0.9590643274853801,0.9590643274853801,0.9879518072289156,0.02888747974353556
D872,TVAE,R3,0.9476744186046512,0.9590643274853801,0.9879518072289156,0.02888747974353556
D872,CART,R1,0.9364161849710982,0.9590643274853801,0.9879518072289156,0.02888747974353556
D872,CART,R2,0.9142857142857143,0.9590643274853801,0.9879518072289156,0.02888747974353556
D872,CART,R3,0.9364161849710982,0.9590643274853801,0.9879518072289156,0.02888747974353556
D873,TVAE,R1,0.9940476190476191,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D873,TVAE,R2,0.850828729281768,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D873,TVAE,R3,0.7819148936170213,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D873,CART,R1,0.9822485207100592,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D873,CART,R2,0.9822485207100592,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D873,CART,R3,0.9822485207100592,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D874,TVAE,R1,0.9142857142857143,0.9940476190476191,0.9642857142857143,-0.029761904761904767
D874,TVAE,R2,0.8611111111111112,0.9940476190476191,0.9642857142857143,-0.029761904761904767
D874,TVAE,R3,0.9364161849710982,0.9940476190476191,0.9642857142857143,-0.029761904761904767
D874,CART,R1,0.9940476190476191,0.9940476190476191,0.9642857142857143,-0.029761904761904767
D874,CART,R2,0.9940476190476191,0.9940476190476191,0.9642857142857143,-0.029761904761904767
D874,CART,R3,0.9822485207100592,0.9940476190476191,0.9642857142857143,-0.029761904761904767
D875,TVAE,R1,0.8206521739130435,0.8108108108108109,0.7934782608695652,-0.017332549941245667
D875,TVAE,R2,0.6919191919191919,0.8108108108108109,0.7934782608695652,-0.017332549941245667
D875,TVAE,R3,0.7091836734693877,0.8108108108108109,0.7934782608695652,-0.017332549941245667
D875,CART,R1,0.9034090909090909,0.8108108108108109,0.7934782608695652,-0.017332549941245667
D875,CART,R2,0.9142857142857143,0.8108108108108109,0.7934782608695652,-0.017332549941245667
D875,CART,R3,0.8715083798882681,0.8108108108108109,0.7934782608695652,-0.017332549941245667
D876,TVAE,R1,0.9705882352941176,0.9822485207100592,0.896551724137931,-0.08569679657212814
D876,TVAE,R2,0.9590643274853801,0.9822485207100592,0.896551724137931,-0.08569679657212814
D876,TVAE,R3,0.8820224719101124,0.9822485207100592,0.896551724137931,-0.08569679657212814
D876,CART,R1,0.9822485207100592,0.9822485207100592,0.896551724137931,-0.08569679657212814
D876,CART,R2,0.9590643274853801,0.9822485207100592,0.896551724137931,-0.08569679657212814
D876,CART,R3,0.9476744186046512,0.9822485207100592,0.896551724137931,-0.08569679657212814
D877,TVAE,R1,0.9590643274853801,0.8926553672316384,0.7934782608695652,-0.09917710636207322
D877,TVAE,R2,0.8820224719101124,0.8926553672316384,0.7934782608695652,-0.09917710636207322
D877,TVAE,R3,0.8306010928961749,0.8926553672316384,0.7934782608695652,-0.09917710636207322
D877,CART,R1,0.7631578947368421,0.8926553672316384,0.7934782608695652,-0.09917710636207322
D877,CART,R2,0.7819148936170213,0.8926553672316384,0.7934782608695652,-0.09917710636207322
D877,CART,R3,0.7724867724867724,0.8926553672316384,0.7934782608695652,-0.09917710636207322
D878,TVAE,R1,0.9940476190476191,0.9822485207100592,0.9879518072289156,0.005703286518856432
D878,TVAE,R2,0.9940476190476191,0.9822485207100592,0.9879518072289156,0.005703286518856432
D878,TVAE,R3,0.8820224719101124,0.9822485207100592,0.9879518072289156,0.005703286518856432
D878,CART,R1,0.8108108108108109,0.9822485207100592,0.9879518072289156,0.005703286518856432
D878,CART,R2,0.850828729281768,0.9822485207100592,0.9879518072289156,0.005703286518856432
D878,CART,R3,0.8406593406593407,0.9822485207100592,0.9879518072289156,0.005703286518856432
D879,TVAE,R1,0.9590643274853801,0.9822485207100592,0.9642857142857143,-0.01796280642434489
D879,TVAE,R2,0.9822485207100592,0.9822485207100592,0.9642857142857143,-0.01796280642434489
D879,TVAE,R3,0.8010752688172043,0.9822485207100592,0.9642857142857143,-0.01796280642434489
D879,CART,R1,0.9940476190476191,0.9822485207100592,0.9642857142857143,-0.01796280642434489
D879,CART,R2,0.850828729281768,0.9822485207100592,0.9642857142857143,-0.01796280642434489
D879,CART,R3,0.9705882352941176,0.9822485207100592,0.9642857142857143,-0.01796280642434489
D88,TVAE,R1,0.8926553672316384,0.9364161849710982,0.9186046511627907,-0.017811533808307578
D88,TVAE,R2,0.8715083798882681,0.9364161849710982,0.9186046511627907,-0.017811533808307578
D88,TVAE,R3,0.9034090909090909,0.9364161849710982,0.9186046511627907,-0.017811533808307578
D88,CART,R1,0.9364161849710982,0.9364161849710982,0.9186046511627907,-0.017811533808307578
D88,CART,R2,0.9034090909090909,0.9364161849710982,0.9186046511627907,-0.017811533808307578
D88,CART,R3,0.8715083798882681,0.9364161849710982,0.9186046511627907,-0.017811533808307578
D880,TVAE,R1,0.8820224719101124,0.9364161849710982,0.9642857142857143,0.02786952931461606
D880,TVAE,R2,0.9822485207100592,0.9364161849710982,0.9642857142857143,0.02786952931461606
D880,TVAE,R3,0.9252873563218391,0.9364161849710982,0.9642857142857143,0.02786952931461606
D880,CART,R1,0.9940476190476191,0.9364161849710982,0.9642857142857143,0.02786952931461606
D880,CART,R2,0.9364161849710982,0.9364161849710982,0.9642857142857143,0.02786952931461606
D880,CART,R3,0.9252873563218391,0.9364161849710982,0.9642857142857143,0.02786952931461606
D881,TVAE,R1,0.9590643274853801,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D881,TVAE,R2,0.8306010928961749,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D881,TVAE,R3,0.8715083798882681,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D881,CART,R1,0.9705882352941176,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D881,CART,R2,0.9705882352941176,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D881,CART,R3,0.9705882352941176,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D882,TVAE,R1,0.8611111111111112,0.9364161849710982,0.9411764705882353,0.004760285617137039
D882,TVAE,R2,0.9034090909090909,0.9364161849710982,0.9411764705882353,0.004760285617137039
D882,TVAE,R3,0.8820224719101124,0.9364161849710982,0.9411764705882353,0.004760285617137039
D882,CART,R1,0.9364161849710982,0.9364161849710982,0.9411764705882353,0.004760285617137039
D882,CART,R2,0.9590643274853801,0.9364161849710982,0.9411764705882353,0.004760285617137039
D882,CART,R3,0.9252873563218391,0.9364161849710982,0.9411764705882353,0.004760285617137039
D883,TVAE,R1,0.8715083798882681,0.9034090909090909,0.9411764705882353,0.03776737967914434
D883,TVAE,R2,0.8715083798882681,0.9034090909090909,0.9411764705882353,0.03776737967914434
D883,TVAE,R3,0.9476744186046512,0.9034090909090909,0.9411764705882353,0.03776737967914434
D883,CART,R1,0.9476744186046512,0.9034090909090909,0.9411764705882353,0.03776737967914434
D883,CART,R2,0.9252873563218391,0.9034090909090909,0.9411764705882353,0.03776737967914434
D883,CART,R3,0.9364161849710982,0.9034090909090909,0.9411764705882353,0.03776737967914434
D884,TVAE,R1,0.9364161849710982,0.9940476190476191,0.8131868131868132,-0.18086080586080588
D884,TVAE,R2,0.7914438502673797,0.9940476190476191,0.8131868131868132,-0.18086080586080588
D884,TVAE,R3,0.9364161849710982,0.9940476190476191,0.8131868131868132,-0.18086080586080588
D884,CART,R1,0.8926553672316384,0.9940476190476191,0.8131868131868132,-0.18086080586080588
D884,CART,R2,0.9705882352941176,0.9940476190476191,0.8131868131868132,-0.18086080586080588
D884,CART,R3,0.8611111111111112,0.9940476190476191,0.8131868131868132,-0.18086080586080588
D885,TVAE,R1,0.8306010928961749,0.9476744186046512,0.896551724137931,-0.05112269446672013
D885,TVAE,R2,0.9590643274853801,0.9476744186046512,0.896551724137931,-0.05112269446672013
D885,TVAE,R3,0.9364161849710982,0.9476744186046512,0.896551724137931,-0.05112269446672013
D885,CART,R1,0.8926553672316384,0.9476744186046512,0.896551724137931,-0.05112269446672013
D885,CART,R2,0.8926553672316384,0.9476744186046512,0.896551724137931,-0.05112269446672013
D885,CART,R3,0.8926553672316384,0.9476744186046512,0.896551724137931,-0.05112269446672013
D886,TVAE,R1,0.8715083798882681,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D886,TVAE,R2,0.9476744186046512,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D886,TVAE,R3,0.9364161849710982,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D886,CART,R1,0.8820224719101124,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D886,CART,R2,0.8926553672316384,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D886,CART,R3,0.8406593406593407,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D887,TVAE,R1,0.9940476190476191,0.9476744186046512,0.8131868131868132,-0.134487605417838
D887,TVAE,R2,0.8611111111111112,0.9476744186046512,0.8131868131868132,-0.134487605417838
D887,TVAE,R3,0.9142857142857143,0.9476744186046512,0.8131868131868132,-0.134487605417838
D887,CART,R1,0.9705882352941176,0.9476744186046512,0.8131868131868132,-0.134487605417838
D887,CART,R2,0.9590643274853801,0.9476744186046512,0.8131868131868132,-0.134487605417838
D887,CART,R3,0.9476744186046512,0.9476744186046512,0.8131868131868132,-0.134487605417838
D888,TVAE,R1,0.8926553672316384,0.9364161849710982,0.875,-0.06141618497109824
D888,TVAE,R2,0.850828729281768,0.9364161849710982,0.875,-0.06141618497109824
D888,TVAE,R3,0.9252873563218391,0.9364161849710982,0.875,-0.06141618497109824
D888,CART,R1,0.9364161849710982,0.9364161849710982,0.875,-0.06141618497109824
D888,CART,R2,0.9822485207100592,0.9364161849710982,0.875,-0.06141618497109824
D888,CART,R3,0.8820224719101124,0.9364161849710982,0.875,-0.06141618497109824
D889,TVAE,R1,0.8926553672316384,0.9252873563218391,0.8539325842696629,-0.07135477205217622
D889,TVAE,R2,0.6666666666666666,0.9252873563218391,0.8539325842696629,-0.07135477205217622
D889,TVAE,R3,0.6421568627450981,0.9252873563218391,0.8539325842696629,-0.07135477205217622
D889,CART,R1,0.7819148936170213,0.9252873563218391,0.8539325842696629,-0.07135477205217622
D889,CART,R2,0.7819148936170213,0.9252873563218391,0.8539325842696629,-0.07135477205217622
D889,CART,R3,0.7819148936170213,0.9252873563218391,0.8539325842696629,-0.07135477205217622
D89,TVAE,R1,0.8715083798882681,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D89,TVAE,R2,0.8010752688172043,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D89,TVAE,R3,0.9034090909090909,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D89,CART,R1,0.8820224719101124,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D89,CART,R2,0.8715083798882681,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D89,CART,R3,0.850828729281768,0.9705882352941176,0.9411764705882353,-0.02941176470588236
D890,TVAE,R1,0.9364161849710982,0.9940476190476191,0.9186046511627907,-0.0754429678848284
D890,TVAE,R2,0.9590643274853801,0.9940476190476191,0.9186046511627907,-0.0754429678848284
D890,TVAE,R3,0.9705882352941176,0.9940476190476191,0.9186046511627907,-0.0754429678848284
D890,CART,R1,0.8715083798882681,0.9940476190476191,0.9186046511627907,-0.0754429678848284
D890,CART,R2,0.8611111111111112,0.9940476190476191,0.9186046511627907,-0.0754429678848284
D890,CART,R3,0.8611111111111112,0.9940476190476191,0.9186046511627907,-0.0754429678848284
D891,TVAE,R1,0.8926553672316384,0.9705882352941176,0.875,-0.09558823529411764
D891,TVAE,R2,0.9476744186046512,0.9705882352941176,0.875,-0.09558823529411764
D891,TVAE,R3,0.700507614213198,0.9705882352941176,0.875,-0.09558823529411764
D891,CART,R1,0.8010752688172043,0.9705882352941176,0.875,-0.09558823529411764
D891,CART,R2,0.8108108108108109,0.9705882352941176,0.875,-0.09558823529411764
D891,CART,R3,0.8611111111111112,0.9705882352941176,0.875,-0.09558823529411764
D892,TVAE,R1,0.8611111111111112,0.8206521739130435,0.8131868131868132,-0.007465360726230275
D892,TVAE,R2,0.8010752688172043,0.8206521739130435,0.8131868131868132,-0.007465360726230275
D892,TVAE,R3,0.7091836734693877,0.8206521739130435,0.8131868131868132,-0.007465360726230275
D892,CART,R1,0.8926553672316384,0.8206521739130435,0.8131868131868132,-0.007465360726230275
D892,CART,R2,0.9476744186046512,0.8206521739130435,0.8131868131868132,-0.007465360726230275
D892,CART,R3,0.9705882352941176,0.8206521739130435,0.8131868131868132,-0.007465360726230275
D893,TVAE,R1,0.9705882352941176,0.9476744186046512,0.896551724137931,-0.05112269446672013
D893,TVAE,R2,0.9252873563218391,0.9476744186046512,0.896551724137931,-0.05112269446672013
D893,TVAE,R3,0.9822485207100592,0.9476744186046512,0.896551724137931,-0.05112269446672013
D893,CART,R1,0.8715083798882681,0.9476744186046512,0.896551724137931,-0.05112269446672013
D893,CART,R2,0.8715083798882681,0.9476744186046512,0.896551724137931,-0.05112269446672013
D893,CART,R3,0.8715083798882681,0.9476744186046512,0.896551724137931,-0.05112269446672013
D894,TVAE,R1,0.9940476190476191,0.9705882352941176,0.9879518072289156,0.017363571934797983
D894,TVAE,R2,0.9940476190476191,0.9705882352941176,0.9879518072289156,0.017363571934797983
D894,TVAE,R3,0.9142857142857143,0.9705882352941176,0.9879518072289156,0.017363571934797983
D894,CART,R1,0.9940476190476191,0.9705882352941176,0.9879518072289156,0.017363571934797983
D894,CART,R2,0.9822485207100592,0.9705882352941176,0.9879518072289156,0.017363571934797983
D894,CART,R3,0.9940476190476191,0.9705882352941176,0.9879518072289156,0.017363571934797983
D895,TVAE,R1,0.9822485207100592,0.9822485207100592,0.8539325842696629,-0.1283159364403963
D895,TVAE,R2,0.9034090909090909,0.9822485207100592,0.8539325842696629,-0.1283159364403963
D895,TVAE,R3,0.850828729281768,0.9822485207100592,0.8539325842696629,-0.1283159364403963
D895,CART,R1,0.9252873563218391,0.9822485207100592,0.8539325842696629,-0.1283159364403963
D895,CART,R2,0.9142857142857143,0.9822485207100592,0.8539325842696629,-0.1283159364403963
D895,CART,R3,0.9364161849710982,0.9822485207100592,0.8539325842696629,-0.1283159364403963
D896,TVAE,R1,0.9142857142857143,0.8611111111111112,0.9879518072289156,0.12684069611780446
D896,TVAE,R2,0.850828729281768,0.8611111111111112,0.9879518072289156,0.12684069611780446
D896,TVAE,R3,0.8306010928961749,0.8611111111111112,0.9879518072289156,0.12684069611780446
D896,CART,R1,0.7724867724867724,0.8611111111111112,0.9879518072289156,0.12684069611780446
D896,CART,R2,0.850828729281768,0.8611111111111112,0.9879518072289156,0.12684069611780446
D896,CART,R3,0.8010752688172043,0.8611111111111112,0.9879518072289156,0.12684069611780446
D897,TVAE,R1,0.8256130790190735,0.9881305637982196,0.9760479041916168,-0.012082659606602819
D897,TVAE,R2,0.850828729281768,0.9881305637982196,0.9760479041916168,-0.012082659606602819
